Level,Frequent_itemset,Frequent_item_set_seen_in,Yes_case_count,No_case_count,Total,Yes_percentage
4,booking_type=round_trip && city=Delhi NCR && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,no,26.1,264.6,290.7,8.972
4,city=Bangalore && dayType=WEEKEND && pickUpHourOfDay=NIGHT && tripOutcome=good,no,26.1,264.6,290.7,8.972
4,city=Delhi NCR && pickUpHourOfDay=MORNING && source=ios && tripOutcome=good,no,26.1,264.6,290.7,8.972
4,city=Mumbai && estimated_usage_bins=GT_1_LTE_2_HOURS && source=android && tripOutcome=good,no,26.1,264.6,290.7,8.972
4,city=Mumbai && estimated_usage_bins=GT_1_LTE_2_HOURS && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,264.6,290.7,8.972
4,estimated_usage_bins=GT_1_LTE_2_HOURS && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,264.6,290.7,8.972
4,estimated_usage_bins=GT_2_LTE_3_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,264.6,290.7,8.972
4,estimated_usage_bins=GT_4_LTE_6_HOURS && pickUpHourOfDay=MORNING && source=ios && tripOutcome=good,no,26.1,264.6,290.7,8.972
4,booking_type=4hr && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,265.6,291.7,8.940
4,booking_type=8hr && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled,no,26.1,265.6,291.7,8.940
4,city=Bangalore && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,265.6,291.7,8.940
4,city=Bangalore && sla=Scheduled && source=android && zone=216,no,26.1,265.6,291.7,8.940
4,city=Mumbai && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && sla=Scheduled,no,26.1,265.6,291.7,8.940
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_4_LTE_6_HOURS && pickUpHourOfDay=AFTERNOON && sla=Scheduled,no,26.1,265.6,291.7,8.940
4,estimated_usage_bins=GT_6_LTE_8_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && source=android,no,26.1,265.6,291.7,8.940
4,sla=Scheduled && source=android && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,265.6,291.7,8.940
4,city=Bangalore && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,both,55.9,569.7,625.6,8.939
4,booking_type=4hr && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,266.0,292.1,8.930
4,city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,266.0,292.1,8.930
4,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && sla=Scheduled,both,69.9,713.0,782.9,8.929
4,booking_type=one_way_trip && city=Mumbai && estimated_usage_bins=LTE_1_HOUR && zone_demand_popularity=POPULARITY_INDEX_3,both,64.5,658.2,722.7,8.924
4,city=Mumbai && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && source=android,both,49.3,504.6,553.9,8.904
4,booking_type=round_trip && estimated_usage_bins=GT_2_LTE_3_HOURS && pickUpHourOfDay=EVENING && sla=Scheduled,both,28.0,286.6,314.6,8.889
4,city=Mumbai && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,both,38.4,395.0,433.4,8.871
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && source=android,both,38.4,395.0,433.4,8.871
4,booking_type=6hr && city=Bangalore && estimated_usage_bins=GT_4_LTE_6_HOURS && tripOutcome=good,no,26.1,268.1,294.2,8.865
4,booking_type=8hr && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && tripOutcome=good,no,26.1,268.1,294.2,8.865
4,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=NIGHT && tripOutcome=good,no,26.1,268.1,294.2,8.865
4,booking_type=round_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,268.1,294.2,8.865
4,city=Delhi NCR && sla=Scheduled && tripOutcome=good && zone=262,no,26.1,268.1,294.2,8.865
4,city=Hyderabad && sla=Scheduled && tripOutcome=good && zone=155,no,26.1,268.1,294.2,8.865
4,city=Mumbai && sla=Scheduled && tripOutcome=good && zone=439,no,26.1,268.1,294.2,8.865
4,city=Mumbai && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,268.1,294.2,8.865
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=AFTERNOON && tripOutcome=good,no,26.1,268.1,294.2,8.865
4,dayType=WEEKEND && pickUpHourOfDay=EVENING && source=ios && tripOutcome=good,no,26.1,268.1,294.2,8.865
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,268.1,294.2,8.865
4,pickUpHourOfDay=MORNING && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,268.1,294.2,8.865
4,sla=Scheduled && source=android && tripOutcome=good && zone=216,no,26.1,268.1,294.2,8.865
4,sla=Scheduled && tripOutcome=good && zone=155 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,268.1,294.2,8.865
4,sla=Scheduled && tripOutcome=good && zone=262 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,268.1,294.2,8.865
4,sla=Scheduled && tripOutcome=good && zone=439 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,268.1,294.2,8.865
4,booking_type=one_way_trip && city=Bangalore && pickUpHourOfDay=NIGHT && zone=219,no,26.1,268.8,294.9,8.844
4,booking_type=one_way_trip && pickUpHourOfDay=NIGHT && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,268.8,294.9,8.844
4,booking_type=round_trip && city=Mumbai && sla=Scheduled && source=ios,no,26.1,269.1,295.2,8.834
4,city=Bangalore && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && source=android,no,26.1,269.1,295.2,8.834
4,city=Delhi NCR && sla=Scheduled && zone=262 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,269.1,295.2,8.834
4,pickUpHourOfDay=EARLY && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,269.1,295.2,8.834
4,booking_type=4hr && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_2,both,31.5,325.1,356.5,8.824
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EARLY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,both,31.5,325.1,356.5,8.824
4,city=Bangalore && source=ios && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,269.5,295.6,8.823
4,booking_type=4hr && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=AFTERNOON && sla=Scheduled,both,52.4,545.3,597.7,8.772
4,booking_type=one_way_trip && city=Chennai && estimated_usage_bins=LTE_1_HOUR && zone_demand_popularity=POPULARITY_INDEX_4,both,28.5,295.9,324.4,8.772
4,city=Bangalore && pickUpHourOfDay=AFTERNOON && source=android && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,271.4,297.5,8.768
4,booking_type=4hr && dayType=FRIDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && tripOutcome=good,no,26.1,271.6,297.7,8.760
4,booking_type=8hr && estimated_usage_bins=GT_6_LTE_8_HOURS && source=ios && tripOutcome=good,no,26.1,271.6,297.7,8.760
4,booking_type=8hr && sla=Scheduled && source=ios && tripOutcome=good,no,26.1,271.6,297.7,8.760
4,city=Bangalore && estimated_usage_bins=GT_2_LTE_3_HOURS && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,271.6,297.7,8.760
4,city=Bangalore && pickUpHourOfDay=MORNING && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,271.6,297.7,8.760
4,city=Bangalore && pickUpHourOfDay=NIGHT && tripOutcome=good && zone=219,no,26.1,271.6,297.7,8.760
4,city=Mumbai && pickUpHourOfDay=VERYLATE && source=android && tripOutcome=good,no,26.1,271.6,297.7,8.760
4,dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && tripOutcome=good,no,26.1,271.6,297.7,8.760
4,dayType=FRIDAY && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,no,26.1,271.6,297.7,8.760
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_8_HOURS && pickUpHourOfDay=EARLY && tripOutcome=good,no,26.1,271.6,297.7,8.760
4,dayType=WEEKEND && estimated_usage_bins=GT_6_LTE_8_HOURS && sla=Scheduled && tripOutcome=good,no,26.1,271.6,297.7,8.760
4,dayType=WEEKEND && estimated_usage_bins=NOT_SPECIFIED && sla=Scheduled && tripOutcome=good,no,26.1,271.6,297.7,8.760
4,estimated_usage_bins=GT_2_LTE_3_HOURS && pickUpHourOfDay=AFTERNOON && sla=Scheduled && tripOutcome=good,no,26.1,271.6,297.7,8.760
4,estimated_usage_bins=GT_3_LTE_4_HOURS && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,271.6,297.7,8.760
4,pickUpHourOfDay=EARLY && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,271.6,297.7,8.760
4,pickUpHourOfDay=NIGHT && tripOutcome=good && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,271.6,297.7,8.760
4,booking_type=4hr && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && source=android,both,58.5,609.3,667.8,8.757
4,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && zone_demand_popularity=POPULARITY_INDEX_2,both,26.4,275.4,301.8,8.750
4,booking_type=round_trip && dayType=WEEKEND && pickUpHourOfDay=MORNING && sla=Scheduled,both,31.5,328.6,360.0,8.738
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=216,no,26.1,272.6,298.7,8.731
4,city=Delhi NCR && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && sla=Scheduled,no,26.1,272.6,298.7,8.731
4,city=Mumbai && sla=Scheduled && zone=439 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,272.6,298.7,8.731
4,estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,272.6,298.7,8.731
4,pickUpHourOfDay=EARLY && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,272.6,298.7,8.731
4,city=Delhi NCR && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled,both,38.4,401.9,440.4,8.730
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EARLY && sla=Scheduled && source=ios,both,45.4,475.3,520.8,8.725
4,booking_type=4hr && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && source=ios,both,73.4,768.9,842.3,8.714
4,booking_type=4hr && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,both,28.0,293.6,321.6,8.696
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && source=android,both,26.5,278.3,304.8,8.696
4,dayType=NORMAL_WEEKDAY && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_2,both,104.9,1101.0,1205.8,8.696
4,city=Hyderabad && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,both,38.4,405.4,443.9,8.661
4,city=Bangalore && pickUpHourOfDay=NIGHT && source=android && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,275.1,301.2,8.660
4,booking_type=4hr && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,275.2,301.3,8.657
4,booking_type=one_way_trip && city=Chennai && dayType=NORMAL_WEEKDAY && tripOutcome=good,no,26.1,275.2,301.3,8.657
4,booking_type=one_way_trip && city=Hyderabad && pickUpHourOfDay=NIGHT && tripOutcome=good,no,26.1,275.2,301.3,8.657
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && tripOutcome=good,no,26.1,275.2,301.3,8.657
4,booking_type=one_way_trip && pickUpHourOfDay=VERYLATE && tripOutcome=good && zone=219,no,26.1,275.2,301.3,8.657
4,booking_type=round_trip && dayType=WEEKEND && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,275.2,301.3,8.657
4,city=Bangalore && estimated_usage_bins=GT_2_LTE_3_HOURS && source=android && tripOutcome=good,no,26.1,275.2,301.3,8.657
4,city=Bangalore && estimated_usage_bins=GT_4_LTE_6_HOURS && source=android && tripOutcome=good,no,26.1,275.2,301.3,8.657
4,city=Hyderabad && pickUpHourOfDay=EARLY && sla=Scheduled && tripOutcome=good,no,26.1,275.2,301.3,8.657
4,city=Mumbai && dayType=WEEKEND && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,275.2,301.3,8.657
4,city=Mumbai && tripOutcome=good && zone=439 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,275.2,301.3,8.657
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,275.2,301.3,8.657
4,estimated_usage_bins=GT_1_LTE_2_HOURS && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,275.2,301.3,8.657
4,estimated_usage_bins=GT_1_LTE_2_HOURS && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,275.2,301.3,8.657
4,estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,275.2,301.3,8.657
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EVENING && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,275.2,301.3,8.657
4,estimated_usage_bins=LTE_1_HOUR && sla=Immediate && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,275.2,301.3,8.657
4,estimated_usage_bins=NOT_SPECIFIED && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good,no,26.1,275.2,301.3,8.657
4,pickUpHourOfDay=LATENIGHT && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,275.2,301.3,8.657
4,city=Bangalore && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled,both,41.9,443.9,485.8,8.633
4,booking_type=4hr && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,276.1,302.2,8.630
4,booking_type=round_trip && city=Bangalore && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled,no,26.1,276.1,302.2,8.630
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=EVENING && sla=Scheduled,no,26.1,276.1,302.2,8.630
4,estimated_usage_bins=GT_4_LTE_6_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && source=android,no,26.1,276.1,302.2,8.630
4,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE,no,26.1,276.4,302.5,8.622
4,booking_type=8hr && estimated_usage_bins=GT_6_LTE_8_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled,both,35.0,370.5,405.4,8.621
4,city=Bangalore && source=android && zone=217 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,276.9,303.0,8.606
4,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EARLY && sla=Scheduled,both,28.0,297.1,325.1,8.602
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,both,104.9,1115.0,1219.8,8.596
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && source=ios && zone_demand_popularity=POPULARITY_INDEX_1,both,62.5,664.5,727.0,8.594
4,city=Bangalore && pickUpHourOfDay=EARLY && sla=Scheduled && source=android,both,38.4,408.9,447.4,8.594
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,both,31.5,335.5,367.0,8.571
4,booking_type=one_way_trip && city=Mumbai && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT,no,26.1,278.3,304.4,8.569
4,booking_type=one_way_trip && city=Chennai && source=android && tripOutcome=good,no,26.1,278.7,304.8,8.557
4,booking_type=outstation && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_8_HOURS && tripOutcome=good,no,26.1,278.7,304.8,8.557
4,booking_type=round_trip && estimated_usage_bins=GT_2_LTE_3_HOURS && pickUpHourOfDay=EVENING && tripOutcome=good,no,26.1,278.7,304.8,8.557
4,city=Bangalore && dayType=NORMAL_WEEKDAY && sla=Immediate && tripOutcome=good,no,26.1,278.7,304.8,8.557
4,city=Bangalore && estimated_usage_bins=GT_3_LTE_4_HOURS && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,278.7,304.8,8.557
4,city=Bangalore && sla=Scheduled && tripOutcome=good && zone=209,no,26.1,278.7,304.8,8.557
4,city=Delhi NCR && dayType=WEEKEND && source=android && tripOutcome=good,no,26.1,278.7,304.8,8.557
4,dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && tripOutcome=good,no,26.1,278.7,304.8,8.557
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_4_LTE_6_HOURS && pickUpHourOfDay=AFTERNOON && tripOutcome=good,no,26.1,278.7,304.8,8.557
4,estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=EARLY && sla=Scheduled && tripOutcome=good,no,26.1,278.7,304.8,8.557
4,estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=NIGHT && sla=Scheduled && tripOutcome=good,no,26.1,278.7,304.8,8.557
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && sla=Immediate && tripOutcome=good,no,26.1,278.7,304.8,8.557
4,pickUpHourOfDay=LATENIGHT && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,278.7,304.8,8.557
4,pickUpHourOfDay=VERYLATE && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,278.7,304.8,8.557
4,sla=Scheduled && tripOutcome=good && zone=209 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,278.7,304.8,8.557
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && sla=Scheduled,both,90.9,971.7,1062.5,8.553
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EARLY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,both,35.0,374.0,408.9,8.547
4,booking_type=4hr && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,both,48.9,524.3,573.2,8.537
4,city=Hyderabad && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,279.6,305.7,8.531
4,booking_type=4hr && estimated_usage_bins=GT_3_LTE_4_HOURS && source=android && zone_demand_popularity=POPULARITY_INDEX_2,both,27.6,296.4,324.1,8.523
4,city=Bangalore && pickUpHourOfDay=NIGHT && sla=Scheduled && source=ios,both,41.9,450.9,492.8,8.511
4,booking_type=round_trip && city=Bangalore && pickUpHourOfDay=AFTERNOON && source=android,no,26.1,280.7,306.7,8.502
4,city=Bangalore && pickUpHourOfDay=NIGHT && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,280.7,306.7,8.502
4,city=Mumbai && estimated_usage_bins=LTE_1_HOUR && source=ios && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,280.7,306.8,8.500
4,booking_type=4hr && city=Bangalore && dayType=NORMAL_WEEKDAY && source=android,both,26.4,284.8,311.2,8.485
4,booking_type=round_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS,both,37.7,407.5,445.2,8.475
4,booking_type=4hr && city=Delhi NCR && estimated_usage_bins=GT_3_LTE_4_HOURS && tripOutcome=good,no,26.1,282.2,308.3,8.459
4,booking_type=4hr && dayType=FRIDAY && sla=Scheduled && tripOutcome=good,no,26.1,282.2,308.3,8.459
4,booking_type=6hr && city=Bangalore && sla=Scheduled && tripOutcome=good,no,26.1,282.2,308.3,8.459
4,booking_type=one_way_trip && sla=Immediate && source=ios && tripOutcome=good,no,26.1,282.2,308.3,8.459
4,booking_type=round_trip && city=Bangalore && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,282.2,308.3,8.459
4,booking_type=round_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,282.2,308.3,8.459
4,city=Bangalore && pickUpHourOfDay=AFTERNOON && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,282.2,308.3,8.459
4,city=Bangalore && pickUpHourOfDay=VERYLATE && tripOutcome=good && zone=219,no,26.1,282.2,308.3,8.459
4,city=Bangalore && sla=Scheduled && source=msite && tripOutcome=good,no,26.1,282.2,308.3,8.459
4,city=Delhi NCR && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good,no,26.1,282.2,308.3,8.459
4,city=Delhi NCR && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && tripOutcome=good,no,26.1,282.2,308.3,8.459
4,city=Hyderabad && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,282.2,308.3,8.459
4,city=Hyderabad && tripOutcome=good && zone=155 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,282.2,308.3,8.459
4,city=Mumbai && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && tripOutcome=good,no,26.1,282.2,308.3,8.459
4,city=Mumbai && pickUpHourOfDay=VERYLATE && source=ios && tripOutcome=good,no,26.1,282.2,308.3,8.459
4,city=Mumbai && sla=Scheduled && tripOutcome=good && zone=289,no,26.1,282.2,308.3,8.459
4,dayType=FRIDAY && pickUpHourOfDay=MORNING && source=android && tripOutcome=good,no,26.1,282.2,308.3,8.459
4,dayType=FRIDAY && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,282.2,308.3,8.459
4,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone=219,no,26.1,282.2,308.3,8.459
4,estimated_usage_bins=GT_4_LTE_6_HOURS && pickUpHourOfDay=MORNING && source=android && tripOutcome=good,no,26.1,282.2,308.3,8.459
