Level,frequent_itemset,count,support,lift,antecedent,consequent,confidence,conviction
2,I10 && N40,380.0,0.076000,1.094617,I10,N40,0.129384,1.012846
2,I10 && R73,621.0,0.124200,0.994545,R73,I10,0.584196,0.992294
2,I10 && R73,621.0,0.124200,0.994545,I10,R73,0.211440,0.998529
2,I10 && Z00,1753.0,0.350600,1.006862,Z00,I10,0.591430,1.009865
2,I10 && Z00,1753.0,0.350600,1.006862,I10,Z00,0.596868,1.010090
2,I10 && Z12,303.0,0.060600,0.999675,Z12,I10,0.587209,0.999538
2,I10 && Z12,303.0,0.060600,0.999675,I10,Z12,0.103166,0.999963
2,I10 && Z13,307.0,0.061400,1.049482,Z13,I10,0.616466,1.075784
2,I10 && Z13,307.0,0.061400,1.049482,I10,Z13,0.104528,1.005504
2,I10 && Z23,319.0,0.063800,1.110575,Z23,I10,0.652352,1.186832
2,I10 && Z23,319.0,0.063800,1.110575,I10,Z23,0.108614,1.012132
2,I10 && Z60,439.0,0.087800,1.108845,Z60,I10,0.651335,1.183372
2,I10 && Z60,439.0,0.087800,1.108845,I10,Z60,0.149472,1.017251
2,I10 && Z63,373.0,0.074600,1.154549,Z63,I10,0.678182,1.282090
2,I10 && Z63,373.0,0.074600,1.154549,I10,Z63,0.127000,1.019473
2,I10 && Z68,1622.0,0.324400,1.013329,Z68,I10,0.595229,1.019343
2,I10 && Z68,1622.0,0.324400,1.013329,I10,Z68,0.552264,1.016224
2,I10 && Z72,572.0,0.114400,0.984614,Z72,I10,0.578362,0.978565
2,I10 && Z72,572.0,0.114400,0.984614,I10,Z72,0.194757,0.996220
2,I10 && Z78,282.0,0.056400,0.989859,Z78,I10,0.581443,0.985768
2,I10 && Z78,282.0,0.056400,0.989859,I10,Z78,0.096016,0.998912
2,I10 && Z79,728.0,0.145600,1.207953,Z79,I10,0.709552,1.420562
2,I10 && Z79,728.0,0.145600,1.207953,I10,Z79,0.247872,1.056735
2,I10 && Z82,859.0,0.171800,1.297583,Z82,I10,0.762201,1.735075
2,I10 && Z82,859.0,0.171800,1.297583,I10,Z82,0.292475,1.094803
2,I10 && Z83,490.0,0.098000,1.130331,Z83,I10,0.663957,1.227818
2,I10 && Z83,490.0,0.098000,1.130331,I10,Z83,0.166837,1.023089
2,I10 && Z85,430.0,0.086000,1.020976,Z85,I10,0.599721,1.030781
2,I10 && Z85,430.0,0.086000,1.020976,I10,Z85,0.146408,1.003524
2,I10 && Z86,1505.0,0.301000,1.062687,Z86,I10,0.624222,1.097990
2,I10 && Z86,1505.0,0.301000,1.062687,I10,Z86,0.512428,1.061996
2,I10 && Z87,1782.0,0.356400,1.023173,Z87,I10,0.601012,1.034116
2,I10 && Z87,1782.0,0.356400,1.023173,I10,Z87,0.606742,1.034943
2,I10 && Z90,284.0,0.056800,1.086487,Z90,I10,0.638202,1.140416
2,I10 && Z90,284.0,0.056800,1.086487,I10,Z90,0.096697,1.008521
2,I10 && Z98,374.0,0.074800,1.134945,Z98,I10,0.666667,1.237800
2,I10 && Z98,374.0,0.074800,1.134945,I10,Z98,0.127341,1.017350
2,I10 && ageGroup=between_65_and_70,333.0,0.066600,0.869486,ageGroup=between_65_and_70,I10,0.510736,0.843308
2,I10 && ageGroup=between_65_and_70,333.0,0.066600,0.869486,I10,ageGroup=between_65_and_70,0.113381,0.980805
2,I10 && ageGroup=between_70_and_75,768.0,0.153600,0.958546,ageGroup=between_70_and_75,I10,0.563050,0.944272
2,I10 && ageGroup=between_70_and_75,768.0,0.153600,0.958546,I10,ageGroup=between_70_and_75,0.261491,0.984687
2,I10 && ageGroup=between_75_and_80,598.0,0.119600,1.019065,ageGroup=between_75_and_80,I10,0.598599,1.027899
2,I10 && ageGroup=between_75_and_80,598.0,0.119600,1.019065,I10,ageGroup=between_75_and_80,0.203609,1.004783
2,I10 && ageGroup=greater_than_80,1104.0,0.220800,1.105570,ageGroup=greater_than_80,I10,0.649412,1.176879
2,I10 && ageGroup=greater_than_80,1104.0,0.220800,1.105570,I10,ageGroup=greater_than_80,0.375894,1.057512
2,I12 && I70,271.0,0.054200,1.600970,I70,I12,0.218372,1.104874
2,I12 && I70,271.0,0.054200,1.600970,I12,I70,0.397361,1.247512
2,I12 && MemberGender=F,361.0,0.072200,0.892322,MemberGender=F,I12,0.121713,0.983277
2,I12 && MemberGender=F,361.0,0.072200,0.892322,I12,MemberGender=F,0.529326,0.864292
2,I12 && MemberGender=M,321.0,0.064200,1.157017,MemberGender=M,I12,0.157817,1.025430
2,I12 && MemberGender=M,321.0,0.064200,1.157017,I12,MemberGender=M,0.470674,1.120671
2,I12 && N18,673.0,0.134600,4.283001,N18,I12,0.584201,2.076967
2,I12 && N18,673.0,0.134600,4.283001,I12,N18,0.986804,58.318573
2,I12 && Z00,422.0,0.084400,1.043806,Z00,I12,0.142375,1.006967
2,I12 && Z00,422.0,0.084400,1.043806,I12,Z00,0.618768,1.068117
2,I12 && Z68,379.0,0.075800,1.019667,Z68,I12,0.139083,1.003116
2,I12 && Z68,379.0,0.075800,1.019667,I12,Z68,0.555718,1.024125
2,I12 && Z86,396.0,0.079200,1.204158,Z86,I12,0.164247,1.033320
2,I12 && Z86,396.0,0.079200,1.204158,I12,Z86,0.580645,1.234754
2,I12 && Z87,464.0,0.092800,1.147305,Z87,I12,0.156492,1.023820
2,I12 && Z87,464.0,0.092800,1.147305,I12,Z87,0.680352,1.273275
2,I12 && ageGroup=greater_than_80,385.0,0.077000,1.660342,ageGroup=greater_than_80,I12,0.226471,1.116441
2,I12 && ageGroup=greater_than_80,385.0,0.077000,1.660342,I12,ageGroup=greater_than_80,0.564516,1.515556
2,I25 && I70,257.0,0.051400,1.509410,I70,I25,0.207091,1.088145
2,I25 && I70,257.0,0.051400,1.509410,I25,I70,0.374636,1.202179
2,I25 && MemberGender=F,271.0,0.054200,0.665954,MemberGender=F,I25,0.091369,0.949560
2,I25 && MemberGender=F,271.0,0.054200,0.665954,I25,MemberGender=F,0.395044,0.672445
2,I25 && MemberGender=M,415.0,0.083000,1.487110,MemberGender=M,I25,0.204031,1.083962
2,I25 && MemberGender=M,415.0,0.083000,1.487110,I25,MemberGender=M,0.604956,1.501606
2,I25 && N18,269.0,0.053800,1.701946,N18,I25,0.233507,1.125646
2,I25 && N18,269.0,0.053800,1.701946,I25,N18,0.392128,1.266057
2,I25 && Z00,358.0,0.071600,0.880341,Z00,I25,0.120783,0.981327
2,I25 && Z00,358.0,0.071600,0.880341,I25,Z00,0.521866,0.851644
2,I25 && Z68,352.0,0.070400,0.941504,Z68,I25,0.129174,0.990784
2,I25 && Z68,352.0,0.070400,0.941504,I25,Z68,0.513120,0.934521
2,I25 && Z86,416.0,0.083200,1.257598,Z86,I25,0.172543,1.042712
2,I25 && Z86,416.0,0.083200,1.257598,I25,Z86,0.606414,1.315596
2,I25 && Z87,484.0,0.096800,1.189780,Z87,I25,0.163238,1.031117
2,I25 && Z87,484.0,0.096800,1.189780,I25,Z87,0.705539,1.382188
2,I25 && ageGroup=greater_than_80,322.0,0.064400,1.380552,ageGroup=greater_than_80,I25,0.189412,1.064412
2,I25 && ageGroup=greater_than_80,322.0,0.064400,1.380552,I25,ageGroup=greater_than_80,0.469388,1.243846
2,I48 && MemberGender=F,266.0,0.053200,0.836596,MemberGender=F,I48,0.089683,0.980757
2,I48 && MemberGender=F,266.0,0.053200,0.836596,I48,MemberGender=F,0.496269,0.807573
2,I48 && MemberGender=M,270.0,0.054000,1.238278,MemberGender=M,I48,0.132743,1.029453
2,I48 && MemberGender=M,270.0,0.054000,1.238278,I48,MemberGender=M,0.503731,1.195320
2,I48 && Z00,265.0,0.053000,0.834013,Z00,I48,0.089406,0.980459
2,I48 && Z00,265.0,0.053000,0.834013,I48,Z00,0.494403,0.805385
2,I48 && Z86,324.0,0.064800,1.253583,Z86,I48,0.134384,1.031404
2,I48 && Z86,324.0,0.064800,1.253583,I48,Z86,0.604478,1.309155
2,I48 && Z87,358.0,0.071600,1.126325,Z87,I48,0.120742,1.015402
2,I48 && Z87,358.0,0.071600,1.126325,I48,Z87,0.667910,1.225573
2,I48 && ageGroup=greater_than_80,318.0,0.063600,1.744952,ageGroup=greater_than_80,I48,0.187059,1.098234
2,I48 && ageGroup=greater_than_80,318.0,0.063600,1.744952,I48,ageGroup=greater_than_80,0.593284,1.622752
2,I50 && N18,262.0,0.052400,2.608149,N18,I50,0.227431,1.181512
2,I50 && N18,262.0,0.052400,2.608149,I50,N18,0.600917,1.928423
2,I50 && Z86,252.0,0.050400,1.198635,Z86,I50,0.104521,1.019343
2,I50 && Z86,252.0,0.050400,1.198635,I50,Z86,0.577982,1.226961
2,I50 && Z87,286.0,0.057200,1.106178,Z87,I50,0.096459,1.010247
2,I50 && Z87,286.0,0.057200,1.106178,I50,Z87,0.655963,1.183013
2,I50 && ageGroup=greater_than_80,261.0,0.052200,1.760658,ageGroup=greater_than_80,I50,0.153529,1.078360
2,I50 && ageGroup=greater_than_80,261.0,0.052200,1.760658,I50,ageGroup=greater_than_80,0.598624,1.644343
2,I70 && I73,398.0,0.079600,2.382683,I73,I70,0.591382,1.839860
2,I70 && I73,398.0,0.079600,2.382683,I70,I73,0.320709,1.273976
2,I70 && K21,372.0,0.074400,1.334632,K21,I70,0.331256,1.124196
2,I70 && K21,372.0,0.074400,1.334632,I70,K21,0.299758,1.107332
2,I70 && M81,266.0,0.053200,1.300627,M81,I70,0.322816,1.110185
2,I70 && M81,266.0,0.053200,1.300627,I70,M81,0.214343,1.063060
2,I70 && MemberGender=F,784.0,0.156800,1.064984,MemberGender=F,I70,0.264329,1.021924
2,I70 && MemberGender=F,784.0,0.156800,1.064984,I70,MemberGender=F,0.631749,1.104680
2,I70 && MemberGender=M,457.0,0.091400,0.905239,MemberGender=M,I70,0.224680,0.969665
2,I70 && MemberGender=M,457.0,0.091400,0.905239,I70,MemberGender=M,0.368251,0.938981
2,I70 && N18,438.0,0.087600,1.531863,N18,I70,0.380208,1.212988
2,I70 && N18,438.0,0.087600,1.531863,I70,N18,0.352941,1.189382
2,I70 && R73,322.0,0.064400,1.220452,R73,I70,0.302916,1.078493
2,I70 && R73,322.0,0.064400,1.220452,I70,R73,0.259468,1.063290
2,I70 && Z00,1004.0,0.200800,1.364752,Z00,I70,0.338731,1.136906
2,I70 && Z00,1004.0,0.200800,1.364752,I70,Z00,0.809025,2.132216
2,I70 && Z68,876.0,0.175200,1.295197,Z68,I70,0.321468,1.107980
2,I70 && Z68,876.0,0.175200,1.295197,I70,Z68,0.705882,1.547000
2,I70 && Z72,278.0,0.055600,1.132522,Z72,I70,0.281092,1.045753
2,I70 && Z72,278.0,0.055600,1.132522,I70,Z72,0.224013,1.033780
2,I70 && Z79,285.0,0.057000,1.119169,Z79,I70,0.277778,1.040954
2,I70 && Z79,285.0,0.057000,1.119169,I70,Z79,0.229654,1.031744
2,I70 && Z82,373.0,0.074600,1.333470,Z82,I70,0.330967,1.123712
2,I70 && Z82,373.0,0.074600,1.333470,I70,Z82,0.300564,1.107464
2,I70 && Z86,761.0,0.152200,1.271703,Z86,I70,0.315637,1.098539
2,I70 && Z86,761.0,0.152200,1.271703,I70,Z86,0.613215,1.338729
2,I70 && Z87,881.0,0.176200,1.197152,Z87,I70,0.297133,1.069619
2,I70 && Z87,881.0,0.176200,1.197152,I70,Z87,0.709911,1.403019
2,I70 && ageGroup=between_70_and_75,268.0,0.053600,0.791623,ageGroup=between_70_and_75,I70,0.196481,0.935634
2,I70 && ageGroup=between_70_and_75,268.0,0.053600,0.791623,I70,ageGroup=between_70_and_75,0.215955,0.927498
2,I70 && ageGroup=between_75_and_80,276.0,0.055200,1.113120,ageGroup=between_75_and_80,I70,0.276276,1.038794
2,I70 && ageGroup=between_75_and_80,276.0,0.055200,1.113120,I70,ageGroup=between_75_and_80,0.222401,1.029065
2,I70 && ageGroup=greater_than_80,588.0,0.117600,1.393563,ageGroup=greater_than_80,I70,0.345882,1.149335
2,I70 && ageGroup=greater_than_80,588.0,0.117600,1.393563,I70,ageGroup=greater_than_80,0.473811,1.254303
2,I73 && MemberGender=F,420.0,0.084000,1.052042,MemberGender=F,I73,0.141605,1.008160
2,I73 && MemberGender=F,420.0,0.084000,1.052042,I73,MemberGender=F,0.624071,1.082120
2,I73 && MemberGender=M,253.0,0.050600,0.924112,MemberGender=M,I73,0.124385,0.988334
2,I73 && MemberGender=M,253.0,0.050600,0.924112,I73,MemberGender=M,0.375929,0.950532
2,I73 && Z00,494.0,0.098800,1.238237,Z00,I73,0.166667,1.038480
2,I73 && Z00,494.0,0.098800,1.238237,I73,Z00,0.734027,1.530981
2,I73 && Z68,429.0,0.085800,1.169623,Z68,I73,0.157431,1.027097
2,I73 && Z68,429.0,0.085800,1.169623,I73,Z68,0.637444,1.254980
2,I73 && Z86,420.0,0.084000,1.294217,Z86,I73,0.174202,1.047955
2,I73 && Z86,420.0,0.084000,1.294217,I73,Z86,0.624071,1.377389
2,I73 && Z87,467.0,0.093400,1.170165,Z87,I73,0.157504,1.027186
2,I73 && Z87,467.0,0.093400,1.170165,I73,Z87,0.693908,1.329665
2,I73 && ageGroup=greater_than_80,346.0,0.069200,1.512106,ageGroup=greater_than_80,I73,0.203529,1.086544
2,I73 && ageGroup=greater_than_80,346.0,0.069200,1.512106,I73,ageGroup=greater_than_80,0.514116,1.358349
2,I77 && Z00,327.0,0.065400,1.326008,Z00,I77,0.110324,1.030487
2,I77 && Z00,327.0,0.065400,1.326008,I77,Z00,0.786058,1.903317
2,I77 && Z68,292.0,0.058400,1.287932,Z68,I77,0.107156,1.026831
2,I77 && Z68,292.0,0.058400,1.287932,I77,Z68,0.701923,1.526452
2,I77 && Z86,282.0,0.056400,1.405816,Z86,I77,0.116964,1.038236
2,I77 && Z86,282.0,0.056400,1.405816,I77,Z86,0.677885,1.607499
2,I77 && Z87,321.0,0.064200,1.301239,Z87,I77,0.108263,1.028106
2,I77 && Z87,321.0,0.064200,1.301239,I77,Z87,0.771635,1.782232
2,J30 && MemberGender=F,343.0,0.068600,1.053224,MemberGender=F,J30,0.115644,1.006608
2,J30 && MemberGender=F,343.0,0.068600,1.053224,J30,MemberGender=F,0.624772,1.084142
2,J30 && Z00,402.0,0.080400,1.235223,Z00,J30,0.135628,1.029880
2,J30 && Z00,402.0,0.080400,1.235223,J30,Z00,0.732240,1.520767
2,J30 && Z68,349.0,0.069800,1.166424,Z68,J30,0.128073,1.020957
2,J30 && Z68,349.0,0.069800,1.166424,J30,Z68,0.635701,1.248975
2,J30 && Z86,305.0,0.061000,1.152127,Z86,J30,0.126504,1.019123
2,J30 && Z86,305.0,0.061000,1.152127,J30,Z86,0.555556,1.165050
2,J30 && Z87,382.0,0.076400,1.173374,Z87,J30,0.128836,1.021852
2,J30 && Z87,382.0,0.076400,1.173374,J30,Z87,0.695811,1.337982
2,J44 && Z87,288.0,0.057600,1.278069,Z87,J44,0.097133,1.023407
2,J44 && Z87,288.0,0.057600,1.278069,J44,Z87,0.757895,1.681087
2,J45 && MemberGender=F,352.0,0.070400,1.184415,MemberGender=F,J45,0.118678,1.020967
2,J45 && MemberGender=F,352.0,0.070400,1.184415,J45,MemberGender=F,0.702595,1.367831
2,J45 && Z00,293.0,0.058600,0.986556,Z00,J45,0.098853,0.998505
2,J45 && Z00,293.0,0.058600,0.986556,J45,Z00,0.584830,0.980804
2,J45 && Z68,295.0,0.059000,1.080408,Z68,J45,0.108257,1.009035
2,J45 && Z68,295.0,0.059000,1.080408,J45,Z68,0.588822,1.106578
2,J45 && Z86,298.0,0.059600,1.233535,Z86,J45,0.123600,1.026700
2,J45 && Z86,298.0,0.059600,1.233535,J45,Z86,0.594810,1.277920
2,J45 && Z87,347.0,0.069400,1.167984,Z87,J45,0.117032,1.019063
2,J45 && Z87,347.0,0.069400,1.167984,J45,Z87,0.692615,1.324071
2,K21 && M54,268.0,0.053600,1.371532,M54,K21,0.308046,1.120595
2,K21 && M54,268.0,0.053600,1.371532,K21,M54,0.238646,1.084910
2,K21 && MemberGender=F,728.0,0.145600,1.092825,MemberGender=F,K21,0.245448,1.027630
2,K21 && MemberGender=F,728.0,0.145600,1.092825,K21,MemberGender=F,0.648264,1.156548
2,K21 && MemberGender=M,395.0,0.079000,0.864642,MemberGender=M,K21,0.194199,0.962272
2,K21 && MemberGender=M,395.0,0.079000,0.864642,K21,MemberGender=M,0.351736,0.915060
2,K21 && N18,335.0,0.067000,1.294740,N18,K21,0.290799,1.093342
2,K21 && N18,335.0,0.067000,1.294740,K21,N18,0.298308,1.096778
2,K21 && R73,276.0,0.055200,1.156022,R73,K21,0.259643,1.047332
2,K21 && R73,276.0,0.055200,1.156022,K21,R73,0.245770,1.043979
2,K21 && Z00,714.0,0.142800,1.072532,Z00,K21,0.240891,1.021460
2,K21 && Z00,714.0,0.142800,1.072532,K21,Z00,0.635797,1.118058
2,K21 && Z68,632.0,0.126400,1.032621,Z68,K21,0.231927,1.009539
2,K21 && Z68,632.0,0.126400,1.032621,K21,Z68,0.562778,1.040662
2,K21 && Z72,261.0,0.052200,1.174991,Z72,K21,0.263903,1.053394
2,K21 && Z72,261.0,0.052200,1.174991,K21,Z72,0.232413,1.045094
2,K21 && Z79,274.0,0.054800,1.189032,Z79,K21,0.267057,1.057926
2,K21 && Z79,274.0,0.054800,1.189032,K21,Z79,0.243989,1.051308
2,K21 && Z82,334.0,0.066800,1.319510,Z82,K21,0.296362,1.101987
2,K21 && Z82,334.0,0.066800,1.319510,K21,Z82,0.297418,1.102504
2,K21 && Z86,672.0,0.134400,1.240973,Z86,K21,0.278723,1.075037
2,K21 && Z86,672.0,0.134400,1.240973,K21,Z86,0.598397,1.289333
2,K21 && Z87,800.0,0.160000,1.201311,Z87,K21,0.269815,1.061922
2,K21 && Z87,800.0,0.160000,1.201311,K21,Z87,0.712378,1.415050
2,K21 && ageGroup=between_70_and_75,288.0,0.057600,0.940088,ageGroup=between_70_and_75,K21,0.211144,0.982942
2,K21 && ageGroup=between_70_and_75,288.0,0.057600,0.940088,K21,ageGroup=between_70_and_75,0.256456,0.978019
2,K21 && ageGroup=greater_than_80,414.0,0.082800,1.084281,ageGroup=greater_than_80,K21,0.243529,1.025023
2,K21 && ageGroup=greater_than_80,414.0,0.082800,1.084281,K21,ageGroup=greater_than_80,0.368655,1.045388
2,M17 && MemberGender=F,382.0,0.076400,1.185939,MemberGender=F,M17,0.128793,1.023178
2,M17 && MemberGender=F,382.0,0.076400,1.185939,M17,MemberGender=F,0.703499,1.372002
2,M17 && Z00,354.0,0.070800,1.099753,Z00,M17,0.119433,1.012303
2,M17 && Z00,354.0,0.070800,1.099753,M17,Z00,0.651934,1.169892
2,M17 && Z68,356.0,0.071200,1.202967,Z68,M17,0.130642,1.025355
2,M17 && Z68,356.0,0.071200,1.202967,M17,Z68,0.655617,1.321203
2,M17 && Z86,316.0,0.063200,1.206869,Z86,M17,0.131066,1.025855
2,M17 && Z86,316.0,0.063200,1.206869,M17,Z86,0.581952,1.238614
2,M17 && Z87,383.0,0.076600,1.189445,Z87,M17,0.129174,1.023625
2,M17 && Z87,383.0,0.076600,1.189445,M17,Z87,0.705341,1.381256
2,M19 && MemberGender=F,469.0,0.093800,1.188913,MemberGender=F,M19,0.158125,1.029845
2,M19 && MemberGender=F,469.0,0.093800,1.188913,M19,MemberGender=F,0.705263,1.380214
2,M19 && Z00,421.0,0.084200,1.067953,Z00,M19,0.142038,1.010534
2,M19 && Z00,421.0,0.084200,1.067953,M19,Z00,0.633083,1.109787
2,M19 && Z68,382.0,0.076400,1.054011,Z68,M19,0.140183,1.008355
2,M19 && Z68,382.0,0.076400,1.054011,M19,Z68,0.574436,1.069170
2,M19 && Z86,376.0,0.075200,1.172571,Z86,M19,0.155952,1.027193
2,M19 && Z86,376.0,0.075200,1.172571,M19,Z86,0.565414,1.191478
2,M19 && Z87,454.0,0.090800,1.151276,Z87,M19,0.153120,1.023757
2,M19 && Z87,454.0,0.090800,1.151276,M19,Z87,0.682707,1.282725
2,M19 && ageGroup=greater_than_80,281.0,0.056200,1.242813,ageGroup=greater_than_80,M19,0.165294,1.038689
2,M19 && ageGroup=greater_than_80,281.0,0.056200,1.242813,M19,ageGroup=greater_than_80,0.422556,1.142969
2,M25 && M54,260.0,0.052000,1.860838,M54,M25,0.298851,1.197177
2,M25 && M54,260.0,0.052000,1.860838,M25,M54,0.323786,1.221506
2,M25 && MemberGender=F,524.0,0.104800,1.100056,MemberGender=F,M25,0.176669,1.019517
2,M25 && MemberGender=F,524.0,0.104800,1.100056,M25,MemberGender=F,0.652553,1.170826
2,M25 && MemberGender=M,279.0,0.055800,0.854098,MemberGender=M,M25,0.137168,0.972843
2,M25 && MemberGender=M,279.0,0.055800,0.854098,M25,MemberGender=M,0.347447,0.909045
2,M25 && Z00,515.0,0.103000,1.081891,Z00,M25,0.173752,1.015917
2,M25 && Z00,515.0,0.103000,1.081891,M25,Z00,0.641345,1.135353
2,M25 && Z68,454.0,0.090800,1.037394,Z68,M25,0.166606,1.007206
2,M25 && Z68,454.0,0.090800,1.037394,M25,Z68,0.565380,1.046891
2,M25 && Z86,479.0,0.095800,1.237066,Z86,M25,0.198673,1.047512
2,M25 && Z86,479.0,0.095800,1.237066,M25,Z86,0.596513,1.283313
2,M25 && Z87,560.0,0.112000,1.176028,Z87,M25,0.188870,1.034853
2,M25 && Z87,560.0,0.112000,1.176028,M25,Z87,0.697385,1.344942
2,M25 && ageGroup=greater_than_80,261.0,0.052200,0.955974,ageGroup=greater_than_80,M25,0.153529,0.991647
2,M25 && ageGroup=greater_than_80,261.0,0.052200,0.955974,M25,ageGroup=greater_than_80,0.325031,0.977823
2,M54 && MemberGender=F,535.0,0.107000,1.036653,MemberGender=F,M54,0.180378,1.007781
2,M54 && MemberGender=F,535.0,0.107000,1.036653,M54,MemberGender=F,0.614943,1.056466
2,M54 && MemberGender=M,335.0,0.067000,0.946552,MemberGender=M,M54,0.164700,0.988866
2,M54 && MemberGender=M,335.0,0.067000,0.946552,M54,MemberGender=M,0.385057,0.964643
2,M54 && Z00,559.0,0.111800,1.083888,Z00,M54,0.188596,1.017989
2,M54 && Z00,559.0,0.111800,1.083888,M54,Z00,0.642529,1.139113
2,M54 && Z68,515.0,0.103000,1.086154,Z68,M54,0.188991,1.018484
2,M54 && Z68,515.0,0.103000,1.086154,M54,Z68,0.591954,1.115070
2,M54 && Z86,484.0,0.096800,1.153716,Z86,M54,0.200747,1.033464
2,M54 && Z86,484.0,0.096800,1.153716,M54,Z86,0.556322,1.167062
2,M54 && Z87,617.0,0.123400,1.195945,Z87,M54,0.208094,1.043054
2,M54 && Z87,617.0,0.123400,1.195945,M54,Z87,0.709195,1.399565
2,M54 && ageGroup=greater_than_80,277.0,0.055400,0.936444,ageGroup=greater_than_80,M54,0.162941,0.986788
2,M54 && ageGroup=greater_than_80,277.0,0.055400,0.936444,M54,ageGroup=greater_than_80,0.318391,0.968297
2,M79 && MemberGender=F,328.0,0.065600,1.114785,MemberGender=F,M79,0.110587,1.012802
2,M79 && MemberGender=F,328.0,0.065600,1.114785,M79,MemberGender=F,0.661290,1.201029
2,M79 && Z00,321.0,0.064200,1.091730,Z00,M79,0.108300,1.010205
2,M79 && Z00,321.0,0.064200,1.091730,M79,Z00,0.647177,1.154121
2,M79 && Z68,268.0,0.053600,0.991418,Z68,M79,0.098349,0.999056
2,M79 && Z68,268.0,0.053600,0.991418,M79,Z68,0.540323,0.989825
2,M79 && Z86,311.0,0.062200,1.300324,Z86,M79,0.128992,1.034204
2,M79 && Z86,311.0,0.062200,1.300324,M79,Z86,0.627016,1.388264
2,M79 && Z87,359.0,0.071800,1.220557,Z87,M79,0.121079,1.024893
2,M79 && Z87,359.0,0.071800,1.220557,M79,Z87,0.723790,1.473518
2,M81 && MemberGender=F,742.0,0.148400,1.518013,MemberGender=F,M81,0.250169,1.113850
2,M81 && MemberGender=F,742.0,0.148400,1.518013,M81,MemberGender=F,0.900485,4.087844
2,M81 && Z00,559.0,0.111800,1.144396,Z00,M81,0.188596,1.029328
2,M81 && Z00,559.0,0.111800,1.144396,M81,Z00,0.678398,1.266162
2,M81 && Z68,421.0,0.084200,0.937472,Z68,M81,0.154495,0.987812
2,M81 && Z68,421.0,0.084200,0.937472,M81,Z68,0.510922,0.930323
2,M81 && Z86,474.0,0.094800,1.192955,Z86,M81,0.196599,1.039580
2,M81 && Z86,474.0,0.094800,1.192955,M81,Z86,0.575243,1.219049
2,M81 && Z87,529.0,0.105800,1.082614,Z87,M81,0.178415,1.016571
2,M81 && Z87,529.0,0.105800,1.082614,M81,Z87,0.641990,1.136841
2,M81 && ageGroup=greater_than_80,368.0,0.073600,1.313535,ageGroup=greater_than_80,M81,0.216471,1.065946
2,M81 && ageGroup=greater_than_80,368.0,0.073600,1.313535,M81,ageGroup=greater_than_80,0.446602,1.192632
2,M85 && MemberGender=F,536.0,0.107200,1.531481,MemberGender=F,M85,0.180715,1.076548
2,M85 && MemberGender=F,536.0,0.107200,1.531481,M85,MemberGender=F,0.908475,4.444667
2,M85 && Z00,457.0,0.091400,1.306640,Z00,M85,0.154184,1.042779
2,M85 && Z00,457.0,0.091400,1.306640,M85,Z00,0.774576,1.806376
2,M85 && Z68,382.0,0.076400,1.187996,Z68,M85,0.140183,1.025800
2,M85 && Z68,382.0,0.076400,1.187996,M85,Z68,0.647458,1.290625
2,M85 && Z86,356.0,0.071200,1.251327,Z86,M85,0.147657,1.034794
2,M85 && Z86,356.0,0.071200,1.251327,M85,Z86,0.603390,1.305564
2,M85 && Z87,405.0,0.081000,1.157573,Z87,M85,0.136594,1.021535
2,M85 && Z87,405.0,0.081000,1.157573,M85,Z87,0.686441,1.298000
2,MemberGender=F && N18,649.0,0.129800,0.949710,N18,MemberGender=F,0.563368,0.931677
2,MemberGender=F && N18,649.0,0.129800,0.949710,MemberGender=F,N18,0.218813,0.985168
2,MemberGender=F && N39,310.0,0.062000,1.284003,N39,MemberGender=F,0.761671,1.706882
2,MemberGender=F && N39,310.0,0.062000,1.284003,MemberGender=F,N39,0.104518,1.025816
2,MemberGender=F && R73,637.0,0.127400,1.010195,R73,MemberGender=F,0.599247,1.015090
2,MemberGender=F && R73,637.0,0.127400,1.010195,MemberGender=F,R73,0.214767,1.002760
2,MemberGender=F && Z00,1773.0,0.354600,1.008392,Z00,MemberGender=F,0.598178,1.012389
2,MemberGender=F && Z00,1773.0,0.354600,1.008392,MemberGender=F,Z00,0.597775,1.012368
2,MemberGender=F && Z01,261.0,0.052200,1.275323,Z01,MemberGender=F,0.756522,1.670786
2,MemberGender=F && Z01,261.0,0.052200,1.275323,MemberGender=F,Z01,0.087997,1.020830
